time,robot_x,robot_y,goal_x,goal_y,dist_to_goal,cmd_linear_x,cmd_angular_z,known_ratio,move_base_status,global_plan_len,time_on_current_goal,dist_5s
38.5,1.3958567047405743,3.1247422705366437,2.4153847889258313,4.284615586010309,1.5442615136013504,0.0,0.0,0.029737684461805556,1,79,0.997,0.3280488174059709
39.0,1.3975047191375851,3.1478271021606155,2.4153847889258313,4.284615586010309,1.5258990443294111,0.0,0.0,0.029737684461805556,1,76,1.4969999999999999,0.3034591653181395
39.5,1.41458400518964,3.2205464726630297,2.4153847889258313,4.284615586010309,1.460768731424191,0.0,0.0,0.029737684461805556,1,76,1.9969999999999999,0.3457544920884268
40.0,1.4681720370508657,3.2542838653385835,2.4153847889258313,4.284615586010309,1.399569738147015,0.0,0.0,0.029778374565972224,1,71,2.497,0.3346654431776657
40.5,1.4644841435485003,3.308874693466603,2.4153847889258313,4.284615586010309,1.36245452282306,0.0,0.0,0.029778374565972224,1,71,2.997,0.32684643754563236
41.0,1.4982849093458348,3.361243069530475,2.4153847889258313,4.284615586010309,1.3014180701511509,0.0,0.0,0.029947916666666668,1,66,3.497,0.35163569010565426
41.5,1.4673382311141492,3.383537666824829,2.442307866250093,4.284615586010309,1.3275945186240978,0.0,0.0,0.029947916666666668,1,64,0.082,0.35068295347600886
42.0,1.4707881979124475,3.418891767826589,2.442307866250093,4.284615586010309,1.3012794455217864,0.0,0.0,0.030029296875,1,64,0.582,0.3664306798083218
42.5,1.4497566575851017,3.4285483180530902,2.442307866250093,4.284615586010309,1.3107284497904483,0.0,0.0,0.030029296875,1,63,1.082,0.3289430345243189
43.001,1.4535184393283591,3.5033842631467196,2.442307866250093,4.284615586010309,1.260169397587247,0.0,0.0,0.030029296875,1,63,1.583,0.38300735528629326
43.5,1.4322371716256972,3.5597221130216394,2.442307866250093,4.284615586010309,1.2432672099434556,0.0,0.0,0.030293782552083332,1,60,2.082,0.4364985701454831
44.0,1.4523986176050263,3.5856219238490894,2.442307866250093,4.284615586010309,1.2118219589917465,0.0,0.0,0.030293782552083332,1,60,2.582,0.4412228983022033
44.5,1.4506552183522379,3.6881936884177473,2.442307866250093,4.284615586010309,1.1571923150499832,0.0,0.0,0.030754937065972224,1,56,3.082,0.46903630011136765
45.0,1.441233406813589,3.809873685701047,2.442307866250093,4.284615586010309,1.1079395043256368,0.0,0.0,0.030754937065972224,1,56,3.582,0.5562425175132294
45.5,1.5152510435297526,3.9138076145829808,2.6823531213928673,4.355882558095105,1.2480214404543086,0.0,0.0,0.030754937065972224,1,54,0.081,0.6070594016931952
46.0,1.651982999331786,4.032173579569633,2.6823531213928673,4.355882558095105,1.080023190127958,0.0,0.0,0.030754937065972224,1,54,0.581,0.6883101424261702
46.5,1.788818954977674,4.15454040241415,2.6823531213928673,4.355882558095105,0.9159377545475174,0.0,0.0,0.03260633680555555,1,40,1.081,0.8353412919891078
47.0,1.961913473136455,4.275949288250651,2.6823531213928673,4.355882558095105,0.7248604102914225,0.0,0.0,0.03260633680555555,1,34,1.581,0.9878014118633857
47.5,1.980816737578222,4.2707632250835195,2.6823531213928673,4.355882558095105,0.7066813982751112,0.0,0.0,0.03691270616319445,1,34,2.081,0.9956659872600718
48.0,1.9632944175215448,4.283147544865243,2.6823531213928673,4.355882558095105,0.7227280275197956,0.0,0.0,0.03691270616319445,1,34,2.581,0.9316127540235056
48.5,2.0225474766741294,4.2913477933470885,2.6823531213928673,4.355882558095105,0.6629541648287544,0.0,0.0,0.03961181640625,1,33,3.081,0.9400757375648247
49.0,2.035506444002873,4.291307278758923,2.6823531213928673,4.355882558095105,0.6500619899300538,0.0,0.0,0.03961181640625,1,33,3.581,0.9154269808895954
49.5,2.020895505673675,4.265675560018939,2.6823531213928673,4.355882558095105,0.6675803171865032,0.0,0.0,0.03961181640625,1,36,4.081,0.811578275530124
50.0,2.0286754751014993,4.282252348068627,5.262031476490665,3.9857814574730583,3.246919466308005,0.0,0.0,0.039794921875,1,140,0.5,0.7538101778661269
50.5,2.0998400818830043,4.320754857093312,5.262031476490665,3.9857814574730583,3.179883896399976,0.0,0.0,0.039794921875,1,140,1.0,0.7122853374523035
51.0,2.156744095393174,4.385703710925409,5.262031476490665,3.9857814574730583,3.1309339705604975,0.0,0.0,0.04018825954861111,1,134,1.5,0.6162526412710337
51.5,2.4397640873556132,4.383941187501164,5.262031476490665,3.9857814574730583,2.850214796535734,0.0,0.0,0.04018825954861111,1,134,2.0,0.690184240304769
52.0,2.6480870095330094,4.353295309555874,5.262031476490665,3.9857814574730583,2.6396537855960003,0.0,0.0,0.053670247395833336,1,117,2.5,0.6905190287477252
52.5,2.814665376391051,4.337384545356979,5.262031476490665,3.9857814574730583,2.4724937935870135,0.0,0.0,0.053670247395833336,1,117,3.0,0.8365057996003296
53.0,3.041035351108008,4.296090275274829,5.262031476490665,3.9857814574730583,2.242568917864133,0.0,0.0,0.053670247395833336,1,100,3.5,1.07781864624726
53.5,3.238459601459132,4.273666050666262,5.262031476490665,3.9857814574730583,2.0439473262333965,0.0,0.0,0.059305826822916664,1,100,4.0,1.2160406815659626
54.0,3.4568712479837957,4.249697693794213,6.001503244154379,2.853006203250142,2.9027399324936614,0.0,0.0,0.059305826822916664,1,82,0.493,1.4219737211202823
54.5,3.644331587834083,4.227953814221041,6.001503244154379,2.853006203250142,2.7288714059615105,0.0,0.0,0.06511094835069445,1,82,0.993,1.6238742694452597
55.0,3.8317134377338307,4.178754968953822,6.001503244154379,2.853006203250142,2.5427539389039104,0.0,0.0,0.06511094835069445,1,108,1.4929999999999999,1.8060059806592508
55.5,4.015070126925419,4.082241845483293,6.001503244154379,2.853006203250142,2.3360087314392275,0.0,0.0,0.07146538628472222,1,108,1.9929999999999999,1.9300245029896514
56.0,4.2304917055459885,3.9890315873921005,6.001503244154379,2.853006203250142,2.104052172190353,0.0,0.0,0.07146538628472222,1,91,2.493,2.111345050957549
56.5,4.433269964904507,3.876190095740166,6.001503244154379,2.853006203250142,1.8725012405864634,0.0,0.0,0.07146538628472222,1,91,2.993,2.0571526085846106
57.0,4.629695088615264,3.777476377075168,6.001503244154379,2.853006203250142,1.6542378057267646,0.0,0.0,0.07929823133680555,1,74,3.493,2.0635740893138013
57.5,4.739864077209487,3.6759555625449387,6.001503244154379,2.853006203250142,1.5063130602677246,0.0,0.0,0.07929823133680555,1,74,3.993,2.0356518211464265
58.0,4.784085938375132,3.503643367165485,5.697342426104601,0.44402008868778664,3.1930130000647643,0.0,0.0,0.08510335286458333,1,136,0.499,1.9147316918942787
58.5,4.724979435425191,3.4719494957137558,5.697342426104601,0.44402008868778664,3.180227394318784,0.0,0.0,0.08510335286458333,1,136,0.999,1.6889318077587963
59.0,4.719943743765925,3.472923049351373,5.697342426104601,0.44402008868778664,3.182697178393512,0.0,0.0,0.08510335286458333,1,128,1.499,1.482811848432092
59.5,4.738846458732694,3.4094160155262765,5.697342426104601,0.44402008868778664,3.1164543189943466,0.0,0.0,0.08794487847222222,1,128,1.999,1.3667358671339078
60.0,4.743538146347415,3.3735790058260444,5.697342426104601,0.44402008868778664,3.0809183781897573,0.0,0.0,0.08794487847222222,1,126,2.499,1.2164426130471557
60.5,4.750875296724356,3.335908732623454,5.697342426104601,0.44402008868778664,3.0428309114903764,0.0,0.0,0.0896267361111111,1,126,2.999,1.0480564694967056
61.0,4.7525493172853235,3.321835263790518,5.697342426104601,0.44402008868778664,3.0289361499582586,0.0,0.0,0.0896267361111111,1,122,3.499,0.8471688640421376
61.5,4.760400797646184,3.2930080549461738,5.381950436059494,-0.022821428710246977,3.373581052486648,0.0,0.0,0.0896267361111111,1,135,0.082,0.6686672374469299
62.0,4.764064243968347,3.246058055105447,5.381950436059494,-0.022821428710246977,3.3267636564817846,0.0,0.0,0.09094916449652778,1,135,0.582,0.5481427759584313
62.5,4.744844277619335,3.2319607251463998,5.381950436059494,-0.022821428710246977,3.316551089036032,0.0,0.0,0.09094916449652778,1,133,1.082,0.4440227674710806
63.0,4.736889561169072,3.18338150001126,5.381950436059494,-0.022821428710246977,3.2704496254271778,0.0,0.0,0.0919528537326389,1,133,1.5819999999999999,0.32372080806535597
63.5,4.731435903276286,3.1527705029468365,5.381950436059494,-0.022821428710246977,3.2415356351222977,0.0,0.0,0.0919528537326389,1,131,2.082,0.3192442879689743
64.0,4.742675682045119,3.108787303150546,5.381950436059494,-0.022821428710246977,3.196192337858738,0.0,0.0,0.0919528537326389,1,131,2.582,0.3648446007263396
64.5,4.741565388293388,3.0704095464872814,5.381950436059494,-0.022821428710246977,3.158824286870647,0.0,0.0,0.0933566623263889,1,127,3.082,0.3390173721629073
65.0,4.749589778880982,3.051545161280644,5.381950436059494,-0.022821428710246977,3.138727438055024,0.0,0.0,0.0933566623263889,1,127,3.582,0.3220907004075289
65.5,4.727342208096032,3.0191699742791904,5.381950436059494,-0.022821428710246977,3.111627167251743,0.0,0.0,0.09443495008680555,1,125,4.082,0.31761178708897825
66.0,4.740470143008787,2.9851675876764423,4.8956940011544665,-0.1999998546815945,3.1889474881213182,0.0,0.0,0.09443495008680555,1,130,0.5,0.3368842985228832
66.5,4.741661420901039,2.9496050209701834,4.8956940011544665,-0.1999998546815945,3.153369136100146,0.0,0.0,0.09553358289930555,1,130,1.0,0.34391395433263783
67.0,4.742509079346994,2.923138907068479,4.8956940011544665,-0.1999998546815945,3.126893241768088,0.0,0.0,0.09553358289930555,1,126,1.5,0.3236377624610191
67.5,4.753753285013098,2.92421166633595,4.8956940011544665,-0.1999998546815945,3.127434219125557,0.0,0.0,0.09553358289930555,1,126,2.0,0.30787798494120966
68.0,4.755738996114481,2.8988757652809762,4.8956940011544665,-0.1999998546815945,3.1020344149338754,0.0,0.0,0.09648301866319445,1,122,2.5,0.2851294693506441
68.5,4.73985122229404,2.8715226554508195,4.8956940011544665,-0.1999998546815945,3.0754735410946172,0.0,0.0,0.09648301866319445,1,122,3.0,0.2813737182384193
69.0,4.737456730862723,2.841784087635207,4.8956940011544665,-0.1999998546815945,3.045897008345116,0.0,0.0,0.0976291232638889,1,147,3.5,0.2670542164935328
69.5,4.719263313247384,2.7912484022961124,4.8956940011544665,-0.1999998546815945,2.9964468829778266,0.0,0.0,0.0976291232638889,1,147,4.0,0.28005057932002253
70.0,4.737674137919352,2.7708028236634403,6.643089677684191,-0.4317071757059756,3.7264834194235226,0.0,0.0,0.0976291232638889,1,149,0.499,0.2809950936053838
70.5,4.722253323956923,2.743170146816396,6.643089677684191,-0.4317071757059756,3.71072207405339,0.0,0.0,0.09840901692708333,1,149,0.999,0.27604673789283135
71.0,4.737313104904947,2.705641635974733,6.643089677684191,-0.4317071757059756,3.670823056415081,0.0,0.0,0.09840901692708333,1,147,1.499,0.279543779333999
71.5,4.728139592234441,2.670064692163511,6.643089677684191,-0.4317071757059756,3.645274002056714,0.0,0.0,0.09840901692708333,1,147,1.999,0.2798671743521048
72.001,4.752727995403592,2.575073372318272,6.643089677684191,-0.4317071757059756,3.5516470198784864,0.0,0.0,0.09923638237847222,1,146,2.5,0.3491397994619892
72.5,4.693495014370011,2.5974363608604096,6.643089677684191,-0.4317071757059756,3.6023089701391577,0.0,0.0,0.09923638237847222,1,146,2.999,0.33228475657111967
73.0,4.696745394028447,2.5713355181064617,6.643089677684191,-0.4317071757059756,3.578620054068279,0.0,0.0,0.0997653537326389,1,143,3.499,0.33281054461394
73.5,4.716994587055625,2.5826805536044897,6.643089677684191,-0.4317071757059756,3.577202214127819,0.0,0.0,0.0997653537326389,1,143,3.999,0.2897450354595011
74.0,4.713335031669695,2.539000837396656,6.661652789388041,-0.750211727837006,3.8229388413014997,0.0,0.0,0.10039605034722222,1,155,0.497,0.30374257685905665
74.5,4.709935003343534,2.50501443208016,6.661652789388041,-0.750211727837006,3.795484115178396,0.0,0.0,0.10039605034722222,1,155,0.997,0.28638593378734384
75.0,4.711668700102605,2.466120224204383,6.661652789388041,-0.750211727837006,3.7612802573311024,0.0,0.0,0.10089111328125,1,154,1.4969999999999999,0.3057904007799607
75.5,4.716825362580253,2.429341419291953,6.661652789388041,-0.750211727837006,3.7271855246930587,0.0,0.0,0.10089111328125,1,154,1.9969999999999999,0.31387566484886603
76.0,4.732289237596558,2.4017599037177773,6.661652789388041,-0.750211727837006,3.6955877585449883,0.0,0.0,0.10089111328125,1,150,2.497,0.3039232574881698
76.5,4.7191906606400105,2.351106548774262,6.661652789388041,-0.750211727837006,3.6594171905459776,0.0,0.0,0.1015625,1,150,2.997,0.3190836576996672
77.0,4.728233648314971,2.31048795689296,6.661652789388041,-0.750211727837006,3.6202199014940852,0.0,0.0,0.1015625,1,149,3.497,0.26571679490593486
77.5,4.7321898578866906,2.2684464131395257,6.661652789388041,-0.750211727837006,3.582614153955415,0.0,0.0,0.10225423177083333,1,149,3.997,0.3312577193306901
78.0,4.739959506259279,2.2326422683100255,6.6881467991123165,-0.8782326239803485,3.6705553154143713,0.0,0.0,0.10225423177083333,1,145,0.499,0.34143897983910676
78.5,4.768925047126355,2.1899743085953176,6.6881467991123165,-0.8782326239803485,3.6190200212766777,0.0,0.0,0.1028171115451389,1,145,0.999,0.39612493932137316
79.0,4.775481895258086,2.1755292793859327,6.6881467991123165,-0.8782326239803485,3.6032969343209786,0.0,0.0,0.1028171115451389,1,144,1.499,0.3687462625391841
79.5,4.776702793637593,2.1352781312260705,6.6881467991123165,-0.8782326239803485,3.5685942971722096,0.0,0.0,0.1028171115451389,1,144,1.999,0.3757164755370962
80.0,4.787668729884068,2.1057655661566685,6.6881467991123165,-0.8782326239803485,3.5378046992956698,0.0,0.0,0.10337320963541667,1,142,2.499,0.36828179985368353
80.5,4.802622171308747,2.060183561613213,6.6881467991123165,-0.8782326239803485,3.4913454142797162,0.0,0.0,0.10337320963541667,1,142,2.999,0.37899685522963206
81.0,4.781237590115772,2.01612227764244,6.6881467991123165,-0.8782326239803485,3.466063044421392,0.0,0.0,0.10400390625,1,140,3.499,0.3887316810595285
81.5,4.79508949008545,1.9795246189438518,6.6881467991123165,-0.8782326239803485,3.4278918353334555,0.0,0.0,0.10400390625,1,140,3.999,0.37925421934064235
82.0,4.820221036898823,1.9580247325030973,6.538858940480682,-1.277445523817416,3.6636026016972663,0.0,0.0,0.10400390625,1,149,0.499,0.3642691370481109
82.5,4.790394732959048,1.9975734383460397,6.538858940480682,-1.277445523817416,3.7125296345638046,0.0,0.0,0.10434977213541667,1,149,0.999,0.2770559076353746
83.0,4.8314076874087455,1.946138447037677,6.538858940480682,-1.277445523817416,3.6478601122810086,0.0,0.0,0.10434977213541667,1,149,1.499,0.3007444254499217
83.5,4.820687364895752,1.9136971739033675,6.538858940480682,-1.277445523817416,3.6242937629784757,0.0,0.0,0.10460069444444445,1,149,1.999,0.28108431598802175
84.0,4.831409650428367,1.8618723506206527,6.538858940480682,-1.277445523817416,3.573611589815898,0.0,0.0,0.10460069444444445,1,146,2.499,0.3186041160450611
84.5,4.843654755142253,1.8184671101145276,6.538858940480682,-1.277445523817416,3.5296447791425627,0.0,0.0,0.1050143771701389,1,146,2.999,0.3238082584602497
85.0,4.823035320709252,1.805891961773418,6.538858940480682,-1.277445523817416,3.528600394521196,0.0,0.0,0.1050143771701389,1,143,3.499,0.3019519404680127
85.5,4.809617283574542,1.7695022940439211,6.538858940480682,-1.277445523817416,3.5034508292181665,0.0,0.0,0.1050143771701389,1,143,3.999,0.29076542248228454
86.0,4.845721860822694,1.7016413776961352,6.638571675086305,-1.3757141586215722,3.5615203991287636,0.0,0.0,0.1054958767361111,1,146,0.499,0.3210240763550941
86.5,4.823527827361405,1.7128839776909228,6.638571675086305,-1.3757141586215722,3.5824324999638204,0.0,0.0,0.1054958767361111,1,146,0.999,0.2681528866053731
